sale_date,store_name,pilot,direction,gain_rev,gain_rgm
2026-07-06,Mharal Ulhasnagar,0,increased,913.96,967.7609298160645
2026-07-06,Mhasrul Nashik,0,decreased,-137.07999999999998,-117.4457476105021
2026-07-06,Mhasrul Nashik,0,flat,-73.04999999999988,-79.13105250748286
2026-07-06,Mhasrul Nashik,0,increased,852.05,871.3520271360469
2026-07-06,Mira Road,0,decreased,-34.21999999999999,-36.79621377510586
2026-07-06,Mira Road,0,flat,-63.96000000000002,148.97805185100674
2026-07-06,Mira Road,0,increased,1347.05,1310.0626789230562
2026-07-06,Mira Road - GCC Club Road,0,decreased,-81.81,-36.047925508043605
2026-07-06,Mira Road - GCC Club Road,0,flat,-397.0799999999999,-426.71907379465
2026-07-06,Mira Road - GCC Club Road,0,increased,424.31,406.32228013859424
2026-07-06,Mira Road Jangid Complex,0,decreased,-112.53000000000002,-106.18436659757225
2026-07-06,Mira Road Jangid Complex,0,flat,-25.719999999999946,7.784518885037009
2026-07-06,Mira Road Jangid Complex,0,increased,1185.1999999999998,1165.5833161441114
2026-07-06,Mohan Nagar Kandivali,0,decreased,-839.9999999999997,-836.6905433286421
2026-07-06,Mohan Nagar Kandivali,0,flat,-119.92999999999999,-398.1440736268267
2026-07-06,Mohan Nagar Kandivali,0,increased,1716.0,1714.7535881861909
2026-07-06,Mulund East,0,decreased,-341.74,-355.43188564593584
2026-07-06,Mulund East,0,flat,-300.90000000000015,-164.5165443058761
2026-07-06,Mulund East,0,increased,3765.7599999999998,3734.5739618525026
2026-07-06,Mulund Panch Rasta,0,decreased,-62.42999999999999,-62.32252128356255
2026-07-06,Mulund Panch Rasta,0,flat,55.58999999999993,-262.2657218516851
2026-07-06,Mulund Panch Rasta,0,increased,1061.4900000000002,1031.3938498399157
2026-07-06,Mulund West,0,decreased,-491.08999999999986,-540.9855322464174
2026-07-06,Mulund West,0,flat,5.78000000000003,-110.65903556191107
2026-07-06,Mulund West,0,increased,3472.9900000000002,3388.9856299460894
2026-07-06,Mulund West-Sarvodaya Nagar,0,decreased,-164.58999999999995,-137.60053864064292
2026-07-06,Mulund West-Sarvodaya Nagar,0,flat,-67.89,34.38688975519478
2026-07-06,Mulund West-Sarvodaya Nagar,0,increased,2405.58,2389.743137767774
2026-07-06,Mundhwa Pune,0,decreased,-16.889999999999993,-20.817355481803453
2026-07-06,Mundhwa Pune,0,flat,-155.93000000000004,-97.11385472730788
2026-07-06,Mundhwa Pune,0,increased,706.75,691.1931412590794
2026-07-06,NIBM Kondwa,0,decreased,-80.10999999999999,-82.72573910751252
2026-07-06,NIBM Kondwa,0,flat,-39.84999999999992,31.692243636431684
2026-07-06,NIBM Kondwa,0,increased,1614.61,1589.2601257006093
2026-07-06,Nahur West,0,decreased,-550.45,-146.8686861245197
2026-07-06,Nahur West,0,flat,499.14,805.619040260557
2026-07-06,Nahur West,0,increased,2894.1900000000005,2593.2371187168483
2026-07-06,Nalasopara - Yashwant Nagar,0,decreased,-25.0,-25.032021676891603
2026-07-06,Nalasopara - Yashwant Nagar,0,flat,0.0,5.096108893632042
2026-07-06,Nalasopara - Yashwant Nagar,0,increased,25.0,25.090039453538527
2026-07-06,Narhe Pune,0,decreased,-41.0,-42.18429307994758
2026-07-06,Narhe Pune,0,flat,8.179999999999964,-47.55656522252772
2026-07-06,Narhe Pune,0,increased,602.3,662.9083724461982
2026-07-06,Naupada,0,decreased,-147.50999999999996,-126.6006461137265
2026-07-06,Naupada,0,flat,93.28999999999981,-21.22067753966533
2026-07-06,Naupada,0,increased,2123.15,1963.8402497674251
2026-07-06,Navare Nagar Ambernath,0,decreased,-134.11,-132.84185683883481
2026-07-06,Navare Nagar Ambernath,0,flat,-102.9900000000001,-291.38580484104057
2026-07-06,Navare Nagar Ambernath,0,increased,1019.2400000000001,1005.0557584696395
2026-07-06,Navi Peth Pune,0,decreased,-75.95999999999998,-76.93811012458956
2026-07-06,Navi Peth Pune,0,flat,-1686.81,-175.86960164631103
2026-07-06,Navi Peth Pune,0,increased,1269.9000000000003,1308.2055652069243
2026-07-06,Navjeevan Mumbai Central,0,decreased,-77.45,-114.06252141220314
2026-07-06,Navjeevan Mumbai Central,0,flat,-102.62000000000006,-99.11779983279558
2026-07-06,Navjeevan Mumbai Central,0,increased,2136.3900000000003,2156.4400192876396
2026-07-06,Nerul East,0,decreased,-123.91999999999996,-81.20781397332716
2026-07-06,Nerul East,0,flat,-177.86000000000013,-211.4058596330051
2026-07-06,Nerul East,0,increased,2046.1200000000001,1939.6502245526508
2026-07-06,Nerul West,0,decreased,-60.38000000000001,-50.70471867355788
2026-07-06,Nerul West,0,flat,-141.09999999999988,-121.49067567486671
2026-07-06,Nerul West,0,increased,2790.91,2725.8285476399465
2026-07-06,New Panvel,0,decreased,-318.8299999999999,-174.569431582935
2026-07-06,New Panvel,0,flat,-128.4000000000001,-429.63725791575655
2026-07-06,New Panvel,0,increased,1643.8400000000001,1591.4883432389522
2026-07-06,Old Panvel,0,decreased,-133.98999999999998,-135.28198501777743
2026-07-06,Old Panvel,0,flat,-226.33999999999997,-268.1958641071776
2026-07-06,Old Panvel,0,increased,1620.68,1603.7222657108332
2026-07-06,Palegaon Ambernath,0,decreased,-143.94999999999996,-133.37938629064016
2026-07-06,Palegaon Ambernath,0,flat,-12.960000000000015,144.89159652503878
2026-07-06,Palegaon Ambernath,0,increased,798.0800000000002,738.1552444376772
2026-07-06,Panchpakhadi,0,decreased,-212.99,-189.77752955918984
2026-07-06,Panchpakhadi,0,flat,597.2199999999997,269.0868170121816
2026-07-06,Panchpakhadi,0,increased,1399.8400000000001,1360.4546421682849
2026-07-06,Pantnagar,0,decreased,-107.25999999999999,-107.34736605748489
2026-07-06,Pantnagar,0,flat,-26.18000000000006,-11.460644954666204
2026-07-06,Pantnagar,0,increased,1170.5,1169.8309811386143
2026-07-06,Panvel - Uran Naka,0,decreased,-186.42,-188.53825030455457
2026-07-06,Panvel - Uran Naka,0,flat,-49.96999999999994,-180.62759294638659
2026-07-06,Panvel - Uran Naka,0,increased,1117.2,892.919137204298
2026-07-06,Phadke Road - Dombivali,0,decreased,-36.05999999999999,-36.0410171877689
2026-07-06,Phadke Road - Dombivali,0,flat,3.6100000000000065,-122.32556108850122
2026-07-06,Phadke Road - Dombivali,0,increased,1461.4099999999999,1445.6748497603696
2026-07-06,Pimple Gurav,0,decreased,-47.90000000000002,-47.79728688506634
2026-07-06,Pimple Gurav,0,flat,-102.60999999999997,-456.8489328285927
2026-07-06,Pimple Gurav,0,increased,727.36,720.4799277505316
2026-07-06,Prabhadevi,0,decreased,-440.43999999999994,-395.46789443107366
2026-07-06,Prabhadevi,0,flat,-189.27000000000012,-337.93312408752337
2026-07-06,Prabhadevi,0,increased,1959.99,1864.508375715821
2026-07-06,Pragati Nagar Nalasopara East,0,flat,-9.98999999999998,-40.94326871648039
2026-07-06,Pragati Nagar Nalasopara East,0,increased,97.32,96.03347221428268
2026-07-06,Rajawadi,0,decreased,-267.33,-263.1311380587357
2026-07-06,Rajawadi,0,flat,-35.89000000000001,36.40169245050164
2026-07-06,Rajawadi,0,increased,1132.26,1111.6990846857873
2026-07-06,Roadpali Kalamboli,0,decreased,-21.96999999999999,-18.748492641364507
2026-07-06,Roadpali Kalamboli,0,flat,-11.349999999999994,24.54913764736146
2026-07-06,Roadpali Kalamboli,0,increased,860.8599999999999,863.9701135868708
2026-07-06,Rupee Nagar Pune,0,decreased,-18.100000000000023,-18.03310624235008
2026-07-06,Rupee Nagar Pune,0,flat,-0.3500000000000014,-47.49475010385971
2026-07-06,Rupee Nagar Pune,0,increased,36.22000000000002,45.66613999431251
2026-07-06,Saibaba Nagar,0,decreased,-170.09999999999994,-161.77053968016546
2026-07-06,Saibaba Nagar,0,flat,-8533.02,-7737.210797413108
2026-07-06,Saibaba Nagar,0,increased,1215.9600000000003,1214.5029096563237
2026-07-06,Sakinaka - Pipeline Road,0,decreased,-112.96999999999996,-109.5438840765934
2026-07-06,Sakinaka - Pipeline Road,0,flat,84.92000000000004,141.11227537018436
2026-07-06,Sakinaka - Pipeline Road,0,increased,452.95000000000005,467.1008458439039
2026-07-06,Sanpada,1,decreased,-91.41,-75.77719404161158
2026-07-06,Sanpada,1,flat,-36.47999999999993,-20.574551184433837
2026-07-06,Sanpada,1,increased,2793.79,2776.3341497375795
2026-07-06,Santa Cruz SV Road,0,decreased,-346.37999999999994,-344.994658228679
2026-07-06,Santa Cruz SV Road,0,flat,23.15000000000002,-101.73462985829661
2026-07-06,Santa Cruz SV Road,0,increased,2664.58,2611.832975375479
2026-07-06,"Santoshi Mata Road, Kalyan West",0,decreased,-64.59999999999997,-120.39818379799068
2026-07-06,"Santoshi Mata Road, Kalyan West",0,flat,78.25000000000003,-297.2624086069019
2026-07-06,"Santoshi Mata Road, Kalyan West",0,increased,1703.86,1646.0730404889305
2026-07-06,Sasane Nagar Pune,1,decreased,-41.739999999999995,-30.48661096360692
2026-07-06,Sasane Nagar Pune,1,flat,-37.779999999999944,-58.939422531589344
2026-07-06,Sasane Nagar Pune,1,increased,500.04999999999995,501.00418438476123
2026-07-06,Seawoods,0,decreased,-128.42999999999998,-119.22059544465473
2026-07-06,Seawoods,0,flat,-110.99999999999997,-47.4441168034757
2026-07-06,Seawoods,0,increased,2042.26,2095.5471694271014
2026-07-06,Sector 3 - New Panvel,0,decreased,-12.459999999999994,-17.97606265108447
2026-07-06,Sector 3 - New Panvel,0,flat,-170.68000000000004,-206.33150901111284
2026-07-06,Sector 3 - New Panvel,0,increased,918.7,885.9313022690193
2026-07-06,Shanti Nagar Mira Road,0,decreased,-115.63000000000002,-124.56731315819803
2026-07-06,Shanti Nagar Mira Road,0,flat,-72.26000000000006,37.7309357612508
2026-07-06,Shanti Nagar Mira Road,0,increased,733.6,730.3840264454669
2026-07-06,Shirgaon Badlapur,0,decreased,-298.6499999999999,-266.15610838740565
2026-07-06,Shirgaon Badlapur,0,flat,-96.99000000000001,-132.20488856101
2026-07-06,Shirgaon Badlapur,0,increased,928.4200000000002,916.9842415308186
2026-07-06,Shivaji Nagar Pune,0,decreased,-383.07,-383.1720781867324
2026-07-06,Shivaji Nagar Pune,0,flat,31.029999999999838,232.1436561384638
2026-07-06,Shivaji Nagar Pune,0,increased,1533.42,1454.7246601668603
2026-07-06,Shreenagar,0,decreased,-283.22999999999996,-305.1334666744449
2026-07-06,Shreenagar,0,flat,132.16000000000008,200.15882505052218
2026-07-06,Shreenagar,0,increased,3250.53,3087.992517705012
2026-07-06,Sion Koliwada,0,decreased,-221.96999999999989,-175.20007361287293
2026-07-06,Sion Koliwada,0,flat,-50.75,-8.830047942475472
2026-07-06,Sion Koliwada,0,increased,2136.69,2073.3705439814453
2026-07-06,Thakur Complex,0,decreased,-114.85,-136.23320597711495
2026-07-06,Thakur Complex,0,flat,-559.43,-254.30604279381697
2026-07-06,Thakur Complex,0,increased,2432.76,2232.1289069161294
2026-07-06,Thergaon,0,decreased,-80.29999999999998,-76.80920524340459
2026-07-06,Thergaon,0,flat,128.32999999999973,3.216105265814676
2026-07-06,Thergaon,0,increased,706.0600000000003,556.7740450127578
2026-07-06,Tilak Road Pune,0,decreased,-130.87999999999997,-118.51784757306824
2026-07-06,Tilak Road Pune,0,flat,79.61999999999973,-1.5961059060842064
2026-07-06,Tilak Road Pune,0,increased,1471.3500000000001,1431.2915520463566
2026-07-06,Tilaknagar,0,decreased,-335.84,-313.3061140833462
2026-07-06,Tilaknagar,0,flat,-44.83000000000001,-16.801053107348295
2026-07-06,Tilaknagar,0,increased,1932.6299999999999,1951.602660371359
2026-07-06,Titwala,0,decreased,-68.22999999999999,-102.19277650022494
2026-07-06,Titwala,0,flat,-131.88999999999996,-343.6257050061781
2026-07-06,Titwala,0,increased,1617.94,1653.4748435162176
2026-07-06,Trimurti Chowk Nashik,0,decreased,-41.030000000000015,-20.702118679389432
2026-07-06,Trimurti Chowk Nashik,0,flat,-24.78999999999983,66.2726800291968
2026-07-06,Trimurti Chowk Nashik,0,increased,441.35999999999996,519.4319822272129
2026-07-06,Ulhas Nagar - Shahad,0,decreased,-76.6,-60.683290012514355
2026-07-06,Ulhas Nagar - Shahad,0,flat,-68.1999999999999,1.6668172082453534
2026-07-06,Ulhas Nagar - Shahad,0,increased,523.31,506.2934375991943
2026-07-06,Ulhas Nagar - Shreeram Chowk,0,decreased,-96.80000000000004,-2.3820405950248684
2026-07-06,Ulhas Nagar - Shreeram Chowk,0,flat,-87.54999999999998,-130.7343634015671
2026-07-06,Ulhas Nagar - Shreeram Chowk,0,increased,504.79,476.2652561746138
2026-07-06,Ulhasnagar,0,decreased,-159.50999999999993,-153.0176199485604
2026-07-06,Ulhasnagar,0,flat,-58.44999999999998,20.731887104532696
2026-07-06,Ulhasnagar,0,increased,2207.04,2178.3597127413304
2026-07-06,Ulhasnagar - Humlog Circle,0,decreased,-132.43999999999997,-117.12102749809621
2026-07-06,Ulhasnagar - Humlog Circle,0,flat,-1064.7899999999995,-389.39999742892155
2026-07-06,Ulhasnagar - Humlog Circle,0,increased,831.45,827.4873711343317
2026-07-06,Ulhasnagar - Khemani Chowk,0,decreased,-82.71,-86.28259432966182
2026-07-06,Ulhasnagar - Khemani Chowk,0,flat,-230.9200000000001,-139.11850618107619
2026-07-06,Ulhasnagar - Khemani Chowk,0,increased,599.3400000000001,597.6962253237003
2026-07-06,Ulhasnagar Sector 4,0,decreased,-251.3599999999999,-220.75351922575908
2026-07-06,Ulhasnagar Sector 4,0,flat,28.12000000000002,-132.99109989823984
2026-07-06,Ulhasnagar Sector 4,0,increased,1191.1,1278.601764193877
2026-07-06,Ulwe-Navi Mumbai,0,decreased,-94.55999999999997,-83.11746988459527
2026-07-06,Ulwe-Navi Mumbai,0,flat,-5.000000000000013,-172.0541344532641
2026-07-06,Ulwe-Navi Mumbai,0,increased,1759.5,1711.8921212346563
2026-07-06,Vakola,0,decreased,-190.26999999999998,-128.70168596867546
2026-07-06,Vakola,0,flat,-73.15,93.76188895026462
2026-07-06,Vakola,0,increased,1295.01,1241.0776142897928
2026-07-06,Vasai West - Station Road,0,flat,-0.7100000000000026,108.39963162447327
2026-07-06,Vasai West - Station Road,0,increased,103.59000000000002,104.20783705919347
2026-07-06,Vashi,0,decreased,-146.43,-133.8146612893704
2026-07-06,Vashi,0,flat,-182.01999999999936,-268.08184951456644
2026-07-06,Vashi,0,increased,3009.37,2903.8294280085597
2026-07-06,Vashi Sector 11,0,decreased,-119.22999999999998,-151.73673041742683
2026-07-06,Vashi Sector 11,0,flat,-147.46,-128.52000522720564
2026-07-06,Vashi Sector 11,0,increased,1757.0000000000002,1661.0615356625492
2026-07-06,Veenanagar,0,decreased,-85.82000000000002,-224.28654846060758
2026-07-06,Veenanagar,0,flat,-182.0000000000001,-48.044162671477224
2026-07-06,Veenanagar,0,increased,1737.0199999999998,1882.133988188744
2026-07-06,Versova - Yari Road,0,decreased,-81.35999999999997,-87.00669683611643
2026-07-06,Versova - Yari Road,0,flat,-33.31000000000004,-107.25639642871555
2026-07-06,Versova - Yari Road,0,increased,1011.45,1010.5751059924913
2026-07-06,Versova Andheri,0,decreased,-245.21,-186.63363572432124
2026-07-06,Versova Andheri,0,flat,-205.54999999999998,-49.70648257083678
2026-07-06,Versova Andheri,0,increased,2531.98,2554.4832614230336
2026-07-06,Vijay Nagari - Thane,0,decreased,-314.2499999999999,-245.05000198207603
2026-07-06,Vijay Nagari - Thane,0,flat,-143.52,-80.93159302922496
2026-07-06,Vijay Nagari - Thane,0,increased,2116.45,2003.1853224803665
2026-07-06,Vikhroli,0,decreased,-818.7099999999999,-759.658562611416
2026-07-06,Vikhroli,0,flat,-130.3800000000002,-230.09751670896785
2026-07-06,Vikhroli,0,increased,4333.73,4019.8979089003133
2026-07-06,Vikhroli Kannamwar,0,decreased,-361.34,-350.07515780827305
2026-07-06,Vikhroli Kannamwar,0,flat,-101.50000000000018,-76.96476400995283
2026-07-06,Vikhroli Kannamwar,0,increased,2529.53,2463.6488172617533
2026-07-06,Vile Parle,0,decreased,-259.92999999999995,-192.38464540788112
2026-07-06,Vile Parle,0,flat,-3.310000000000059,-58.10972748551181
2026-07-06,Vile Parle,0,increased,1237.5500000000002,1049.6878900567337
2026-07-06,Virar East,0,flat,0.0,0.22140367428004026
2026-07-06,Virar East,0,increased,9.0,9.104090150987467
2026-07-06,Wadgaon Budruk Pune,0,decreased,-50.01,-50.00552516091282
2026-07-06,Wadgaon Budruk Pune,0,flat,-499.7899999999997,-147.595534688204
2026-07-06,Wadgaon Budruk Pune,0,increased,998.73,1008.159758704125
2026-07-06,Wadgaon Sheri,0,decreased,-133.35999999999996,-133.25252128356252
2026-07-06,Wadgaon Sheri,0,flat,-82.04999999999995,-68.7484408030816
2026-07-06,Wadgaon Sheri,0,increased,1117.3500000000001,1134.554941297968
2026-07-06,Wadgaon Sheri-Old Mundhwa Rd,0,decreased,1.0200000000000387,226.18361097912234
2026-07-06,Wadgaon Sheri-Old Mundhwa Rd,0,flat,-98.40999999999991,52.75248394258777
2026-07-06,Wadgaon Sheri-Old Mundhwa Rd,0,increased,368.3400000000001,311.0721112238777
2026-07-06,Wanawadi Pune,0,decreased,0.0,-0.8531094339622634
2026-07-06,Wanawadi Pune,0,flat,87.47999999999999,-43.289571255973385
2026-07-06,Wanawadi Pune,0,increased,1257.4199999999998,1393.099742481293
2026-07-06,Warje Pune,0,decreased,-34.25,-32.67032167689161
2026-07-06,Warje Pune,0,flat,-74.53000000000009,-143.99787329054823
2026-07-06,Warje Pune,0,increased,545.9200000000001,526.9089679628394
2026-07-06,Wayale Nagar,0,decreased,-253.17,-243.0200044671762
2026-07-06,Wayale Nagar,0,flat,-155.85999999999993,-234.7886925115427
2026-07-06,Wayale Nagar,0,increased,1074.63,1053.0345188275894
2026-07-06,Yashodhan,0,decreased,-212.41999999999965,268.47430603906946
2026-07-06,Yashodhan,0,flat,-44.54999999999998,-82.16432373641696
2026-07-06,Yashodhan,0,increased,2448.8399999999997,2464.1492587562257
2026-07-06,Yogi Nagar,0,decreased,-39.569999999999986,-57.962374052464156
2026-07-06,Yogi Nagar,0,flat,2.2000000000000384,-104.06055098349692
2026-07-06,Yogi Nagar,0,increased,1348.27,1374.7210523365623
2026-07-06,Yogidham Kalyan,0,decreased,-309.12,-314.15091474986167
2026-07-06,Yogidham Kalyan,0,flat,-597.6400000000003,-528.3267361574541
2026-07-06,Yogidham Kalyan,0,increased,959.69,1014.1757227899317
2026-07-07,7 Rasta Byculla,0,decreased,-52.05999999999999,-59.386520007901794
2026-07-07,7 Rasta Byculla,0,flat,-305.05000000000007,-69.50830894014523
2026-07-07,7 Rasta Byculla,0,increased,1020.3499999999999,991.2511299764252
2026-07-07,Airoli,0,decreased,-487.13,-476.85450056434433
2026-07-07,Airoli,0,flat,-390.74999999999966,-363.41668655042747
2026-07-07,Airoli,0,increased,3695.4900000000002,3498.0756354117
2026-07-07,Airoli Sector - 3,0,decreased,-266.63,-169.50700197811776
2026-07-07,Airoli Sector - 3,0,flat,36.300000000000026,-73.17884109072433
2026-07-07,Airoli Sector - 3,0,increased,2159.17,2130.2458435319004
2026-07-07,Ambegaon Pune,0,decreased,-7.150000000000002,-7.1499999999999915
2026-07-07,Ambegaon Pune,0,flat,-24.40999999999984,-47.97220815540186
2026-07-07,Ambegaon Pune,0,increased,595.88,568.2306209166451
2026-07-07,Ambernath East,0,decreased,-129.41999999999996,-114.60615558538063
2026-07-07,Ambernath East,0,flat,-5.8900000000000645,-19.958969566196444
2026-07-07,Ambernath East,0,increased,703.9,626.2696119467881
2026-07-07,Ambernath West,0,decreased,-115.75,-57.81909511919287
2026-07-07,Ambernath West,0,flat,-30.28,-26.3212739851032
2026-07-07,Ambernath West,0,increased,905.2,888.08953190457
2026-07-07,Ashokvan Dahisar,0,decreased,-154.08999999999997,-89.51720737087366
2026-07-07,Ashokvan Dahisar,0,flat,39.390000000000065,135.95849334393296
2026-07-07,Ashokvan Dahisar,0,increased,1913.49,1885.2660423454713
2026-07-07,Badlapur - Belavali,0,decreased,-264.89,-264.07511095188846
2026-07-07,Badlapur - Belavali,0,flat,-20.010000000000005,-94.60411766464709
2026-07-07,Badlapur - Belavali,0,increased,993.4399999999999,986.2309592991837
2026-07-07,Badlapur East,0,decreased,-71.72999999999999,-67.46053683965354
2026-07-07,Badlapur East,0,flat,157.58000000000018,-1802.9210382555525
2026-07-07,Badlapur East,0,increased,836.5799999999999,1060.3204869379827
2026-07-07,Bandra,1,decreased,-538.82,-344.3646931013968
2026-07-07,Bandra,1,flat,-266.22000000000014,15.94202341900884
2026-07-07,Bandra,1,increased,2657.54,2653.82958707833
2026-07-07,Bhandup West,0,decreased,-153.12000000000003,-126.8705536044636
2026-07-07,Bhandup West,0,flat,-254.8000000000003,-77.68086550787451
2026-07-07,Bhandup West,0,increased,1979.36,2040.207390107989
2026-07-07,Bhayandar,0,decreased,-269.03000000000003,-177.74041059015363
2026-07-07,Bhayandar,0,flat,-131.5299999999999,-138.64397992892407
2026-07-07,Bhayandar,0,increased,2612.16,2647.6843032532647
2026-07-07,Bhayander 60 Feet Road,0,decreased,-67.03,-71.34790396710886
2026-07-07,Bhayander 60 Feet Road,0,flat,-47.810000000000116,35.17393057562134
2026-07-07,Bhayander 60 Feet Road,0,increased,1210.68,1203.2931776156463
2026-07-07,Bhekrainagar Pune,0,decreased,-3.009999999999998,-11.775077433640085
2026-07-07,Bhekrainagar Pune,0,flat,-8.56000000000003,-21.528517990503264
2026-07-07,Bhekrainagar Pune,0,increased,635.8900000000001,614.6445269164304
2026-07-07,Bhiwandi - Shivaji Chowk,0,decreased,-87.63999999999999,-103.4946623265514
2026-07-07,Bhiwandi - Shivaji Chowk,0,flat,4.4599999999999795,-33.76580308103787
2026-07-07,Bhiwandi - Shivaji Chowk,0,increased,180.35000000000002,124.86178540906592
2026-07-07,Bhiwandi Dhamankar Naka,1,decreased,-141.68999999999997,-145.08870176828054
2026-07-07,Bhiwandi Dhamankar Naka,1,flat,-205.31999999999965,-208.78179339435087
2026-07-07,Bhiwandi Dhamankar Naka,1,increased,2190.7000000000003,1863.815912523421
2026-07-07,Bibwewadi Pune,0,decreased,-37.04999999999999,-30.343297587066605
2026-07-07,Bibwewadi Pune,0,flat,43.18000000000003,26.257609726608493
2026-07-07,Bibwewadi Pune,0,increased,2155.35,2064.0868992577834
2026-07-07,Bytco Point Nashik,0,decreased,-188.03999999999988,-167.88484641274178
2026-07-07,Bytco Point Nashik,0,flat,-17.67000000000003,-65.52809974877799
2026-07-07,Bytco Point Nashik,0,increased,447.1,408.55526342935644
2026-07-07,CST Bora Bazaar,0,decreased,-227.4,-232.33745285832816
2026-07-07,CST Bora Bazaar,0,flat,113.5000000000001,-38.82294901238931
2026-07-07,CST Bora Bazaar,0,increased,1922.4599999999998,1908.9563420516915
2026-07-07,Chandivali,0,decreased,-39.489999999999995,-53.33710868441925
2026-07-07,Chandivali,0,flat,-36.829999999999956,4.286425073227527
2026-07-07,Chandivali,0,increased,977.52,836.5153986472867
2026-07-07,Charkop,0,decreased,-101.35999999999996,-54.118651968055964
2026-07-07,Charkop,0,flat,-63.39,-273.7566785246148
2026-07-07,Charkop,0,increased,1978.64,1901.1309548393435
2026-07-07,Chembur,0,decreased,-408.02,-396.52685486699636
2026-07-07,Chembur,0,flat,122.78999999999976,-203.20772622899932
2026-07-07,Chembur,0,increased,4032.39,3949.0595627276152
2026-07-07,Chinchwad,1,decreased,-93.57,-63.093905041955495
2026-07-07,Chinchwad,1,flat,-106.34000000000006,-243.66255660688765
2026-07-07,Chinchwad,1,increased,898.46,865.6949741527845
2026-07-07,Chinchwad - Gandhi Peth,1,decreased,0.0,-3.884511682335905
2026-07-07,Chinchwad - Gandhi Peth,1,flat,-57.20999999999997,-41.644696446837145
2026-07-07,Chinchwad - Gandhi Peth,1,increased,772.1200000000001,465.5652857414508
2026-07-07,Cidco Nashik,0,decreased,-64.51999999999998,-65.0436852844975
2026-07-07,Cidco Nashik,0,flat,112.18,-42.65859011264294
2026-07-07,Cidco Nashik,0,increased,585.0600000000001,563.9719148044982
2026-07-07,Colaba,1,decreased,-68.92999999999999,-68.63887328134476
2026-07-07,Colaba,1,flat,-51.97000000000001,-199.7524199233029
2026-07-07,Colaba,1,increased,932.4,901.2558887861044
2026-07-07,Dadar East,0,decreased,-51.25999999999998,-73.92224816158372
2026-07-07,Dadar East,0,flat,7.850000000000108,-55.64172607206861
2026-07-07,Dadar East,0,increased,856.86,843.1084514173508
2026-07-07,Dahisar,0,decreased,-791.61,-884.3599530187814
2026-07-07,Dahisar,0,flat,-92.63999999999982,-109.94050926886185
2026-07-07,Dahisar,0,increased,1903.13,1843.7654154639504
2026-07-07,Dattnagar,0,decreased,-90.99999999999999,-57.83670938926103
2026-07-07,Dattnagar,0,flat,11.00000000000015,-101.77391015272116
2026-07-07,Dattnagar,0,increased,892.73,911.1447526785587
2026-07-07,Dhanakwadi,0,decreased,-6.999999999999993,-7.6690962504850155
2026-07-07,Dhanakwadi,0,flat,-993.9399999999995,-1040.9350240473084
2026-07-07,Dhanakwadi,0,increased,1162.8799999999999,1106.2772456924376
2026-07-07,Dhanori Pune,0,decreased,-15.650000000000006,-27.716820000000013
2026-07-07,Dhanori Pune,0,flat,-143.66000000000003,-15.881809073471224
2026-07-07,Dhanori Pune,0,increased,1148.98,1181.948592092193
2026-07-07,Dhayari Pune,0,decreased,-66.6,-28.75175362358457
2026-07-07,Dhayari Pune,0,flat,-464.92,-846.8668016817613
2026-07-07,Dhayari Pune,0,increased,821.89,830.7091695380572
2026-07-07,Dighi Pune,1,decreased,-0.01999999999999602,-0.011050321825635478
2026-07-07,Dighi Pune,1,flat,5.680000000000078,69.3968657401385
2026-07-07,Dighi Pune,1,increased,434.03000000000003,427.0108034416872
2026-07-07,Dombivali,0,decreased,-128.54999999999993,-90.142966219986
2026-07-07,Dombivali,0,flat,5.030000000000015,-145.02126055764057
2026-07-07,Dombivali,0,increased,2341.3599999999997,2330.0822610083173
2026-07-07,Dombivali - Navpada,0,decreased,-82.52000000000002,-59.57645724654164
2026-07-07,Dombivali - Navpada,0,flat,-74.29000000000005,39.03906662011694
2026-07-07,Dombivali - Navpada,0,increased,1206.41,1173.199161621763
2026-07-07,Dombivali - Reti Bunder,0,decreased,-426.05999999999995,-411.80810595086837
2026-07-07,Dombivali - Reti Bunder,0,flat,42.719999999999985,-86.35207512769769
2026-07-07,Dombivali - Reti Bunder,0,increased,709.34,685.7159856718491
2026-07-07,Dombivli West,0,decreased,-234.35999999999999,-254.05158290937274
2026-07-07,Dombivli West,0,flat,-132.4699999999999,-237.62468885779518
2026-07-07,Dombivli West,0,increased,2779.31,2743.129331452559
2026-07-07,Evershine Nagar,0,decreased,-49.58999999999998,-42.08891096497643
2026-07-07,Evershine Nagar,0,flat,134.28999999999982,-128.03447116356327
2026-07-07,Evershine Nagar,0,increased,818.9000000000001,786.7873568227309
2026-07-07,Fam Society - Koperkhairne,0,decreased,-244.76000000000002,-243.59338946675285
2026-07-07,Fam Society - Koperkhairne,0,flat,646.79,-45.376465930492515
2026-07-07,Fam Society - Koperkhairne,0,increased,1844.5,1724.7119002228353
2026-07-07,Fursungi Pune,0,decreased,-26.03000000000002,-24.99878904684817
2026-07-07,Fursungi Pune,0,flat,-81.38999999999999,-180.3819988627929
2026-07-07,Fursungi Pune,0,increased,769.89,785.9296683581181
2026-07-07,Ghansoli,0,decreased,-296.53,-297.11101909922127
2026-07-07,Ghansoli,0,flat,-291.56000000000006,-276.87075179250576
2026-07-07,Ghansoli,0,increased,2375.3,2432.020177804141
2026-07-07,Ghatkopar East,0,decreased,-420.7199999999999,-454.7365326105933
